type,index,True Reward,Realized Reward,Optimal Reward
multi,196,-0.09596104633016464,3.657062101237413,7.240766702118092
multi,197,-0.1234050420273182,3.832734352763117,7.161189109319267
multi,198,-0.09708775625684263,3.7221483229974357,7.114840232214698
multi,199,-0.11547361155242855,3.7099973471767056,7.107881808114074
multi,200,-0.10869890832375427,3.912008334446901,7.086216964740428
multi,201,-0.1165765758262595,3.65856570138872,7.079108347066638
multi,202,-0.11034259879405231,3.7067764019412053,7.029850741924195
multi,203,-0.14209717503947075,3.4673849236049707,7.047426257785958
multi,204,-0.19796897851584006,3.5333534176358006,7.019683798347888
multi,205,-0.16239612784327084,3.6332638112638493,6.903194023719966
multi,206,-0.1554883578493638,3.729585442727002,6.866363653920121
multi,207,-0.17255638738704626,3.8088359866091714,6.802617267781753
multi,208,-0.1790450112488085,3.5608198982525723,6.768230570511082
multi,209,-0.20251836265617762,3.5894021040965685,6.738355912996546
multi,210,-0.19091095411037373,3.6413969316084627,6.661494478528386
multi,211,-0.1842467012835629,3.4664884874935518,6.585299218124695
multi,212,-0.1480582798141833,3.4956163935234312,6.452499735592164
multi,213,-0.13617139456700894,3.31293003594572,6.46512164120856
multi,214,-0.15778565000302855,3.436734423922611,6.41707848645485
multi,215,-0.1593200897328201,3.5374738692770955,6.35049409594596
multi,216,-0.19239788375236505,3.28046454753365,6.346520365496794
multi,217,-0.19627443040310738,3.282416995443775,6.1919937168422425
multi,218,-0.20970960321353524,3.5075191559948915,6.118384065409549
multi,219,-0.20698799470486845,3.453651923557684,6.143448066135591
multi,220,-0.1991667776179284,3.432098920191783,6.058240552389469
multi,221,-0.19076238168623005,3.2994692744695167,6.018868608573374
multi,222,-0.16799569345151583,3.0533436940501826,6.007134562141665
multi,223,-0.12920888884711795,2.9577491218973013,5.950219072448883
multi,224,-0.12962805002398559,3.117465236099746,5.900482723903344
multi,225,-0.09384625776491759,3.0413010209736973,5.88507279207208
multi,226,-0.1293020433604862,3.285114251701172,5.733132611277217
multi,227,-0.15057638536089757,3.002945127602957,5.7075409635299525
multi,228,-0.10655703858995395,3.1603395444654114,5.670246547365794
multi,229,-0.10632943668581563,2.9091516123486283,5.677393384664696
multi,230,-0.06217058876668836,2.9245674219549507,5.626904490353821
multi,231,-0.06526720031886368,2.8907068506469575,5.468674288225653
multi,232,-0.11176014940545223,2.8427289243505998,5.430106534440136
multi,233,-0.12377549026442317,2.9414237130911802,5.3787532621011485
multi,234,-0.1324738031051103,3.0234806462028443,5.359695187771852
multi,235,-0.16528856137840237,2.923186145698711,5.3281428538338655
multi,236,-0.17275088694759322,2.953090361825735,5.301772610613635
multi,237,-0.1514330768154909,2.7687515419328452,5.230979697560853
multi,238,-0.19150545968714153,2.660923265192283,5.226411340915539
multi,239,-0.23728943726804322,2.6556823555243296,5.190300747830829
multi,240,-0.2189884174795082,2.6524990294920903,5.122182052381206
multi,241,-0.18036743096375538,2.778580791291348,5.092220133533083
multi,242,-0.21746137350587125,2.689536994443339,5.031713404146652
multi,243,-0.21036594049302915,2.690136955275506,4.950148747512456
multi,244,-0.20131654470894994,2.75413554614949,4.889213122109117
multi,245,-0.22855980724827796,2.7293824317346433,4.859976608421389
multi,246,-0.2712715074140166,2.520881682402434,4.888420850788357
multi,247,-0.2667195623413788,2.567448109074923,4.733076673053414
multi,248,-0.24651476013402768,2.5002478412571922,4.644153352826422
multi,249,-0.2260942419967969,2.5122413531573913,4.607226404537373
multi,250,-0.23211478147802617,2.552063545821976,4.561967264781647
